customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C5612,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.85,3227.5532191992215,No
C5613,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,58.31,295.5551206123004,No
C5614,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.53,1176.2849951936655,No
C5615,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.28,4914.684880271779,Yes
C5616,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,195.38615838999695,Yes
C5617,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,60.08,2451.1193393806852,No
C5618,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,109.07,965.8757094221795,No
C5619,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.56,205.2615601030039,Yes
C5620,Male,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,68.87,1026.4932805354617,No
C5621,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),54.38,115.22578746929442,Yes
C5622,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,234.86409393409414,Yes
C5623,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.5,31.49544960399578,Yes
C5624,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.14,2016.9625957890007,No
C5625,Male,0,Yes,Yes,16,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),87.79,1228.4517770341972,Yes
C5626,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,54.19,848.9680015705484,No
C5627,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.42,664.1434588594168,Yes
C5628,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),118.75,1271.7524096274865,Yes
C5629,Female,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.27,456.49925115708766,No
C5630,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,82.97,2694.3049678834477,Yes
C5631,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,81.45,81.44813290813897,No
C5632,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,64.73,1226.29184240841,No
C5633,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),35.84,279.00343839023617,No
C5634,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),50.43,1044.2822443510704,No
C5635,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),22.21,492.3361772369079,Yes
C5636,Male,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,50.14,1047.881980869005,No
C5637,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.96,1992.6835091340477,Yes
C5638,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.7,873.9958115527654,No
C5639,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,74.13,3308.9871297923873,No
C5640,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),112.22,3772.481191278013,Yes
C5641,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.09,581.5498411438275,No
C5642,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.12,2116.8126925308097,No
C5643,Male,1,No,No,42,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),106.8,4458.571238862883,Yes
C5644,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),60.97,963.4639380311602,No
C5645,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,85.44,85.43898253961093,No
C5646,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.09,1240.978445814411,No
C5647,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,88.45,999.7680899904799,Yes
C5648,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.15,1190.0715383473314,No
C5649,Female,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.05,1520.9977064004845,Yes
C5650,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),69.59,1810.96051845405,No
C5651,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),45.6,1177.9592986094658,Yes
C5652,Female,0,No,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.83,2685.97280430791,Yes
C5653,Male,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),81.83,295.7208148272766,No
C5654,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),58.41,157.8395534702825,No
C5655,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.95,2029.7553290724416,No
C5656,Male,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),70.86,425.24979514213635,No
C5657,Female,0,No,Yes,34,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.82,3059.471593967056,Yes
C5658,Female,0,Yes,No,3,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,39.32,39.32345968634725,No
C5659,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,73.18,73.18296368532265,Yes
C5660,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,44.86,941.3357079719938,Yes
C5661,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,51.12,754.6224332272212,No
C5662,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.96,164.3982836208193,No
C5663,Female,1,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,83.9,1133.7727555939143,No
C5664,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.89,82.89456719566292,Yes
C5665,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,18.25,Yes
C5666,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),63.53,381.43111557532876,No
C5667,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),69.29,1464.00910194399,No
C5668,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,54.57,2362.8326582274553,No
C5669,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.68,404.39645769252525,No
C5670,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,91.63,344.44151594540824,Yes
C5671,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.62,1247.104929839215,Yes
C5672,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.77,2832.683740489942,No
C5673,Female,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,23.6,193.15851931523784,No
C5674,Male,0,Yes,No,11,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,26.84,319.13492258362686,No
C5675,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.38,278.81930063063896,Yes
C5676,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.42,238.97818372170008,Yes
C5677,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,65.38,1706.9436191838095,No
C5678,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.76,4034.508364371798,Yes
C5679,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.9,1999.2411672787962,No
C5680,Male,1,Yes,Yes,72,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,74.38,4760.779535913817,Yes
C5681,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),81.71,1109.4795058443906,No
C5682,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,107.67,5797.060770351635,No
C5683,Female,1,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,53.58,589.4850835824991,No
C5684,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,57.22,130.89650484968547,No
C5685,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,91.76,2720.947626025588,No
C5686,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,55.5,469.05194673259496,No
C5687,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,315.8383395351742,No
C5688,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.22,1784.4116995653476,Yes
C5689,Male,0,No,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,109.76,975.1379356700799,No
C5690,Female,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,50.56,1685.8029412313224,No
C5691,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.25,52.75578680017908,Yes
C5692,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19.66,599.5561412591577,Yes
C5693,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,36.51,94.84413204572698,Yes
C5694,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,39.71,646.4304191456574,Yes
C5695,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,101.24,101.23961258198895,No
C5696,Male,1,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),94.11,3289.904651353505,Yes
C5697,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.58,2801.303471061408,No
C5698,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),106.29,727.3377815761548,No
C5699,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.07,75.0661205010104,No
C5700,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.69,539.777063183561,Yes
C5701,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,26.0,765.37479758711,No
C5702,Male,1,Yes,No,19,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),18.25,156.24215622777004,No
C5703,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,52.16,715.6620489566815,No
C5704,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),18.25,774.6895661299587,No
C5705,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.81,5563.864748971687,No
C5706,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,57.03,74.3862698408607,Yes
C5707,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),66.79,1001.5350305435595,No
C5708,Male,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.46,2100.3570675100896,No
C5709,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.39,1475.5972931321471,No
C5710,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.25,18.25,Yes
C5711,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.25,474.5802926831252,Yes
C5712,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.1,38.09738221108117,No
C5713,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.77,1474.5752193127446,Yes
C5714,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,66.46,871.6384676187565,Yes
C5715,Female,1,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.84,103.86818623204115,Yes
C5716,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.48,613.3205033169313,No
C5717,Male,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.99,762.4437152461408,Yes
C5718,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,37.99,1286.7240494630034,No
C5719,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.86,178.31391005036625,Yes
C5720,Male,0,No,Yes,19,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,36.65,696.4642879826868,No
C5721,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,76.63,3111.553259237953,Yes
C5722,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),87.91,3354.719299145726,No
C5723,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.81,705.2701678389137,No
C5724,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,113.63,822.9408163757589,No
C5725,Male,1,Yes,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,101.81,4007.0462398911586,No
C5726,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.41,1007.8760351382792,Yes
C5727,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),63.76,2086.7279697860004,No
C5728,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,36.32,36.31774511827365,Yes
C5729,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.26,43.25673658541706,Yes
C5730,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,18.25,173.72536281917013,No
C5731,Female,0,No,No,69,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),18.25,1232.0940669612344,No
C5732,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),59.74,2109.25432815353,No
C5733,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.23,3468.924066187479,No
C5734,Female,0,No,Yes,18,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,41.78,747.1318435798203,No
C5735,Female,1,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),55.59,451.46408199835815,No
C5736,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,67.77,2136.8438556994975,No
C5737,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,108.25,3299.7338083113646,Yes
C5738,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,82.59,1819.8177402295416,No
C5739,Male,1,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.34,5423.564445765943,No
C5740,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,50.28,396.0882128093516,Yes
C5741,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.61,90.61466413826378,Yes
C5742,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,30.39,1712.9787931321493,No
C5743,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),86.87,185.28064888489703,Yes
C5744,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,3453.302508389811,Yes
C5745,Male,1,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.06,1773.2596109930919,No
C5746,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,38.07,497.2442048322862,No
C5747,Female,0,No,No,42,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,51.23,2411.842806086007,No
C5748,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,64.21,646.2185826981752,No
C5749,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),116.22,4411.723416643308,Yes
C5750,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),42.91,42.908196622655936,Yes
C5751,Male,1,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),49.3,984.8442549723073,Yes
C5752,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,508.9891010117971,Yes
C5753,Male,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,51.96,692.670518088858,No
C5754,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,22.82,381.82842394842567,No
C5755,Female,0,No,Yes,61,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.48,4956.7347426310735,No
C5756,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.15,1939.447781845632,No
C5757,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,110.1,8128.4947924667895,Yes
C5758,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,106.29,1211.6951239015525,No
C5759,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,73.93,1114.9608287176104,No
C5760,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,76.4,677.7639391295348,No
C5761,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.7,4509.353265677043,Yes
C5762,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,47.05,256.33234219992437,Yes
C5763,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,49.46,537.0554163787731,No
C5764,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.58,857.2245094250472,Yes
C5765,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,95.56,1280.9799209004516,No
C5766,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.82,3690.3493004380243,No
C5767,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.83,594.0183815210632,Yes
C5768,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.86,4511.693198731648,Yes
C5769,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.46,546.0611274351836,No
C5770,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),18.25,982.1211707776004,No
C5771,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),118.75,1967.402958921595,No
C5772,Female,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.15,133.6650657428131,No
C5773,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.4,1067.2247253262065,No
C5774,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),67.54,861.3942717523244,No
C5775,Male,1,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.25,87.82082566524537,Yes
C5776,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,67.57,517.5425326595582,No
C5777,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,388.76201901570073,Yes
C5778,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,32.36,267.0385578609092,Yes
C5779,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.74,1627.6284085890047,No
C5780,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),75.0,771.7403109625903,No
C5781,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.71,1604.7736882740403,Yes
C5782,Male,1,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,31.31,2097.993025098507,No
C5783,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,60.99,750.7457423492142,No
C5784,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.3,807.2488182129196,No
C5785,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.91,503.73420072866446,Yes
